packet_size_mean,packet_size_std,packet_size_p90,iat_mean_ms,iat_std_ms,iat_p95_ms,flow_duration_sec,bytes_up_down_ratio,packet_entropy,mtu_proximity_ratio,small_packet_ratio,label,source,capture_id
140.0,15.16904743218901,145.0,9.412263569078947,6.528632407110944,17.46973991394043,0.1788330078125,1.0512820512820513,7.569838559763884,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
125.0,0.0,125.0,9.716523321051346,6.457079029925289,19.571638107299805,0.18461394309997559,1.0,7.426371789362184,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
125.0,0.0,125.0,10.351745705855521,5.750698213748384,18.08867454528809,0.19668316841125488,1.2222222222222223,7.446285321175402,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
1294.6,285.07199090756006,1360.0,4.768108066759612,13.72310071708724,38.2412910461426,0.09059405326843262,496.9230769230769,7.98672677044326,0.0,0.05,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
902.2,623.8762377266825,1360.0,0.44226646423339844,0.7478718138435682,1.7989873886108416,0.00840306282043457,0.020588235294117647,7.974427931202833,0.0,0.35,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
315.8,423.19234397611683,1106.5000000000005,3.3422645769621195,3.7585010725972476,9.934377670288086,0.06350302696228027,3.3349347975291694,7.697277928109384,0.0,0.7,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
1098.4,523.2,1360.0,0.15736881055329976,0.6181341153746109,0.3946542739868202,0.0029900074005126953,104.61538461538461,7.983469329845942,0.0,0.2,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
610.7,622.2330833377473,1360.0,0.5545741633365029,1.9577385930636337,1.5721321105957147,0.010536909103393555,22.48846153846154,7.947500395520998,0.0,0.5,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
125.0,0.0,125.0,9.920371206183182,3.177033514214854,14.539980888366701,0.18848705291748047,1.0,7.396920920281558,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
294.95,399.3633026455986,868.0000000000008,4.069742403532329,4.307893833170976,12.160301208496096,0.07732510566711426,1.1600146466495789,7.829935244511143,0.0,0.75,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
125.0,0.0,125.0,10.296219273617393,4.963731562598084,16.73257350921631,0.19562816619873047,1.0,7.429784126069275,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
902.2,623.8762377266825,1360.0,0.06974370856034129,0.07823213722314885,0.2729654312133789,0.0013251304626464844,0.020588235294117647,7.975662005272348,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
341.15,463.50439857675565,1340.0,34.211096010710065,65.70343500065789,150.81043243408214,0.6500108242034912,12.673346693386774,7.849442838479207,0.0,0.65,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
907.2,617.4095561294788,1360.0,0.5178451538085938,1.7736785125577672,1.4053106307983503,0.009839057922363281,38.10344827586207,7.976227685332743,0.0,0.35,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
967.6,599.4009009002239,1360.0,0.7399383344148335,1.833155249538298,2.7044296264648526,0.014058828353881836,61.02564102564103,7.975063223989717,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
789.0,633.6255992303342,1360.0,11.357997593126798,22.269602446271428,62.48331069946291,0.21580195426940918,24.616883116883116,7.9722200907888325,0.0,0.4,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
897.4,620.6967375458003,1360.0,0.8957887950696444,2.5218436228472667,5.205750465393075,0.017019987106323242,48.30769230769231,7.96171107743692,0.0,0.35,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
1163.8,467.0494192267024,1360.0,13.255106775384201,26.370648836842783,55.73425292968758,0.2518470287322998,148.2051282051282,7.984233306140784,0.0,0.15,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
902.2,623.8762377266825,1360.0,0.33668467873021174,0.45634397953730804,0.963425636291505,0.0063970088958740234,0.020588235294117647,7.977717767976877,0.0,0.35,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
86.95,41.97079341637468,143.2,2.7064775165758634,4.181968128232781,11.851215362548833,0.051423072814941406,0.43245469522240526,7.064177245666986,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
1360.0,0.0,1360.0,0.025523336310135692,0.08728243608377866,0.04580020904541071,0.0004849433898925781,27200.0,7.98653361831712,0.0,0.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
125.0,0.0,125.0,9.476159748278166,8.273237363341874,22.775816917419437,0.18004703521728516,1.0,7.458614697076953,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
374.2,424.13236141563164,1035.4000000000005,1.7803719169215153,3.3718857943544633,9.806013107299808,0.03382706642150879,3.1393805309734515,7.551806504427053,0.0,0.55,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
902.2,623.8762377266825,1360.0,0.1357856549714741,0.2191908762399407,0.483298301696778,0.002579927444458008,0.020588235294117647,7.975509898128586,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
967.6,599.4009009002239,1360.0,0.3574647401508532,0.6740687977604246,1.7411231994628913,0.006791830062866211,61.02564102564103,7.978968140219173,0.0,0.3,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
125.0,0.0,125.0,9.622837367810702,8.07194979294137,20.93367576599121,0.18283390998840332,1.0,7.424756743152776,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
125.0,0.0,125.0,9.716899771439401,6.383270696765087,20.037436485290527,0.18462109565734863,1.0,7.420177541084356,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
902.2,623.8762377266825,1360.0,0.08248028002287212,0.08852949625420858,0.21164417266845723,0.0015671253204345703,48.57142857142857,7.975700801047821,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
902.2,623.8762377266825,1360.0,0.7725263896741366,1.4863225000894462,3.1291007995605513,0.014678001403808594,48.57142857142857,7.9748703522397655,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
1098.4,523.2,1360.0,24.419056741814863,56.41986476095301,156.36963844299325,0.4639620780944824,104.61538461538461,7.984455142992613,0.0,0.2,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
131.15,18.317409751381334,142.2,7.597885633769788,6.248433080887308,17.703270912170414,0.14435982704162598,0.9886277482941622,7.485370777300823,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
125.0,0.0,125.0,9.724002135427375,5.8288233040677495,18.01762580871582,0.18475604057312012,1.0,7.446580992208439,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
140.4,13.821722034536798,146.1,8.62004882410953,5.912110352546694,16.158843040466316,0.16378092765808105,0.8317025440313112,7.561807762271673,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
902.2,623.8762377266825,1360.0,0.47705048008968953,1.461674584575769,1.831746101379402,0.009063959121704102,0.020588235294117647,7.973962649885967,0.0,0.35,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
778.2,643.8428069024302,1360.0,0.010051225361071135,0.011649624082376056,0.037169456481933594,0.0001919269561767578,36.41346153846154,7.966731364982974,0.0,0.45,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
1033.0,566.3806140750229,1360.0,0.03147125244140625,0.06607032132248838,0.16419887542724626,0.0005979537963867188,78.46153846153847,7.980844475583573,0.0,0.25,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
125.0,0.0,125.0,9.830311725014134,6.151339163825564,18.803858757019043,0.18677592277526855,1.0,7.444263343641721,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
706.0,654.0,1360.0,0.24426610846268504,0.8004443219091382,0.8732080459594769,0.004641056060791016,0.03823529411764706,7.967341261868193,0.0,0.5,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
142.1,4.581484475582124,145.70000000000002,8.629899275930304,5.675709004088804,17.569994926452637,0.16396808624267578,1.0084805653710247,7.548142725899346,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
902.2,623.8762377266825,1360.0,0.4664220308002673,0.6719932128452936,1.8670320510864271,0.008862018585205078,48.57142857142857,7.97632791664374,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
1163.8,467.0494192267024,1360.0,8.664369583129883,22.97707364428398,42.28172302246102,0.16462302207946777,148.2051282051282,7.984970601092364,0.0,0.15,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
1294.6,285.07199090756006,1360.0,8.475366391633687,28.92783311203007,41.18747711181654,0.16103196144104004,496.9230769230769,7.9895497419462895,0.0,0.05,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
967.6,599.4009009002239,1360.0,0.3918848539653577,1.258898274904054,1.1416912078857493,0.007445812225341797,61.02564102564103,7.97475322293052,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
125.0,0.0,125.0,9.505786393818102,5.783041157711554,18.309140205383304,0.18060994148254395,1.0,7.357009696996307,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
967.6,599.4009009002239,1360.0,1.1781516828035052,2.557446256892805,7.332801818847656,0.0223848819732666,61.02564102564103,7.9753005126694285,0.0,0.3,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
902.2,623.8762377266825,1360.0,0.12242166619551809,0.1483212564939122,0.4431247711181641,0.0023260116577148438,0.020588235294117647,7.978965399189379,0.0,0.35,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
902.2,623.8762377266825,1360.0,2.7237314926950553,7.99322033760844,15.99900722503665,0.051750898361206055,0.020588235294117647,7.974918094168267,0.0,0.35,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
154.7,46.849866595327676,230.20000000000002,7.879207008763363,4.085204553050066,11.85429096221924,0.1497049331665039,0.5665822784810126,7.536445712484763,0.0,0.85,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
121.65,117.57137194062167,198.90000000000015,175.4058411246852,387.79276491527213,556.1516046524067,3.3327109813690186,0.061518324607329845,6.806533139167952,0.0,0.9,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
1163.8,467.0494192267024,1360.0,5.4222659060829566,10.75937240242016,21.89562320709232,0.10302305221557617,148.2051282051282,7.983163496949991,0.0,0.15,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
694.4,634.8069312791094,1360.0,0.14257431030273438,0.25846222339486474,0.6202936172485358,0.002708911895751953,0.04830917874396135,7.955056476068115,0.0,0.5,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
166.8,54.86857023834319,227.60000000000014,0.4115732092606394,0.9053954544699503,1.1913776397705123,0.007819890975952148,0.8574610244988864,7.624832370479502,0.0,0.8,Web browsing,web_01.pcap,web_01.pcap
1294.6,285.07199090756006,1360.0,0.01957542017886513,0.05203869548905595,0.16467571258544925,0.0003719329833984375,496.9230769230769,7.984786952508911,0.0,0.05,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
1163.8,467.0494192267024,1360.0,13.232846009103875,26.967822522930746,65.57295322418219,0.25142407417297363,148.2051282051282,7.985518478721858,0.0,0.15,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
907.2,617.4095561294788,1360.0,0.15352901659513774,0.13109082158753602,0.43940544128417974,0.002917051315307617,0.026244343891402715,7.972595064684436,0.0,0.35,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
967.6,599.4009009002239,1360.0,0.1857280731201172,0.2521437446640522,0.5420923233032234,0.0035288333892822266,61.02564102564103,7.97769298124479,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
465.0,586.7577012702943,1360.0,25.770940278705798,61.982690064755474,201.84483528137207,0.48964786529541016,0.0895032802249297,7.939297275844248,0.0,0.7,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
967.6,599.4009009002239,1360.0,0.09793984262566817,0.1624329483606323,0.43292045593261747,0.0018608570098876953,61.02564102564103,7.976132813629155,0.0,0.3,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
967.6,599.4009009002239,1360.0,0.0949533362137644,0.09604364387854235,0.2493858337402345,0.0018041133880615234,61.02564102564103,7.97533759213565,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
1294.6,285.07199090756006,1360.0,2.899320502030222,8.425233824460973,19.22509670257571,0.05508708953857422,496.9230769230769,7.9885323567330095,0.0,0.05,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
118.15,126.49002925132085,257.20000000000005,846.3010035063091,3455.709139988666,1672.1668481827,16.079719066619873,0.9480626545754328,6.097531823770303,0.0,0.8,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
77.0,22.52332124709853,92.4,204.560681393272,558.1447799153137,420.91436386108734,3.886652946472168,0.7844727694090382,6.486834289152659,0.0,1.0,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
125.0,0.0,125.0,10.030784104999743,5.5867199866234705,19.684958457946777,0.19058489799499512,1.0,7.423102812383008,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
967.6,599.4009009002239,1360.0,7.628729468897769,21.679616245163707,61.06033325195315,0.14494585990905762,61.02564102564103,7.978522518811635,0.0,0.3,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
712.0,648.0,1360.0,0.04478504783228824,0.02839054954563004,0.1051902770996094,0.0008509159088134766,21.25,7.960396053396358,0.0,0.5,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
704.8,655.2087911498135,1360.0,30.258831224943464,39.66011209936352,98.99947643280039,0.5749177932739258,0.029506281040023372,7.970354175343763,0.0,0.5,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
967.6,599.4009009002239,1360.0,0.10047460857190584,0.12693962781096876,0.34627914428710965,0.001909017562866211,61.02564102564103,7.980744100794072,0.0,0.3,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
967.6,599.4009009002239,1360.0,2.992742939999229,6.613313452954534,18.994545936584473,0.05686211585998535,61.02564102564103,7.982017305797566,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
125.0,0.0,125.0,10.056947406969572,5.658715054428476,17.92011260986328,0.19108200073242188,1.2222222222222223,7.479689048664143,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1163.8,467.0494192267024,1360.0,9.691527015284487,19.290917729943246,49.527645111084006,0.18413901329040527,148.2051282051282,7.986575681160232,0.0,0.15,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
166.8,54.86857023834319,227.60000000000014,6.513482645938271,25.964845189672467,13.688707351684734,0.12375617027282715,0.8574610244988864,7.650339025589957,0.0,0.8,Web browsing,web_02.pcap,web_02.pcap
972.6,592.1152252729194,1360.0,0.3135204315185547,0.8344842757966331,0.9199380874633835,0.005956888198852539,46.213592233009706,7.976807956150945,0.0,0.3,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
838.85,638.3333983899009,1360.0,3.778997220491108,8.06728633283149,23.902940750122077,0.07180094718933105,8.793928779918271,7.973322231902624,0.0,0.4,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
125.0,0.0,125.0,9.626150131225586,7.340723638473911,18.339347839355472,0.18289685249328613,1.0,7.459716176903475,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
1360.0,0.0,1360.0,0.02094318992213199,0.05161512355138721,0.16715526580810547,0.0003979206085205078,27200.0,7.986428393281556,0.0,0.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
967.6,599.4009009002239,1360.0,0.16694319875616775,0.2426343133624189,0.6934881210327153,0.0031719207763671875,61.02564102564103,7.976354344580486,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
650.1,642.3586926320838,1360.0,19.83641323290373,41.06606804115202,128.41973304748538,0.3768918514251709,31.263027295285358,7.950413591029047,0.0,0.55,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
907.2,617.4095561294788,1360.0,0.08857877630936473,0.07918151068554795,0.2361536026000977,0.0016829967498779297,0.026244343891402715,7.974892443613168,0.0,0.35,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
125.0,0.0,125.0,9.73116724114669,3.843811157847161,16.904354095458984,0.1848921775817871,1.0,7.461103989438662,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
967.6,599.4009009002239,1360.0,0.10126515438682154,0.1463858570024642,0.351190567016602,0.0019240379333496094,61.02564102564103,7.978729253265101,0.0,0.3,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
1294.6,285.07199090756006,1360.0,7.310679084376285,23.133254050520986,43.53990554809579,0.13890290260314941,496.9230769230769,7.986066994287004,0.0,0.05,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
56.95,19.215813800097045,94.20000000000002,580.2274252239026,1205.015076793453,3739.0517234802255,11.02432107925415,2.35,6.562273175913853,0.0,1.0,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
125.0,0.0,125.0,9.837112928691663,5.8142041069850405,17.737793922424316,0.1869051456451416,1.0,7.4624178553860085,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
972.6,592.1152252729194,1360.0,0.1262614601536801,0.17058915874651875,0.4321575164794925,0.002398967742919922,46.213592233009706,7.976942923119089,0.0,0.3,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
137.25,24.095383375244314,152.1,7.39657251458419,4.933201524730084,15.723848342895511,0.1405348777770996,1.2817955112219452,7.543300920895424,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
207.8,286.57976202097734,308.1000000000002,1.7680619892321134,3.08295993675337,6.540536880493173,0.033593177795410156,2.8877455565949486,7.629221451014915,0.0,0.7,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
133.05,19.71668075513726,143.2,9.741632561934622,3.9960227525793957,14.314007759094249,0.1850910186767578,0.815143246930423,7.562187760067959,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
874.6,615.1621249719459,1360.0,10.818318316811009,21.611811321895566,49.235391616821325,0.20554804801940918,14.617857142857142,7.975553120851743,0.0,0.35,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
125.0,0.0,125.0,9.404307917544717,7.941402195464898,20.156383514404297,0.1786818504333496,0.8181818181818182,7.4382791897900935,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
125.0,0.0,125.0,10.020996394910311,7.744057788542011,19.66028213500977,0.1903989315032959,1.0,7.371787814936792,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1098.4,523.2,1360.0,0.09736261869731702,0.19188897551945167,0.507450103759766,0.0018498897552490234,104.61538461538461,7.9825108443495045,0.0,0.2,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
1229.2,392.40000000000003,1360.0,10.761524501599764,26.089157216441222,77.95634269714357,0.2044689655303955,235.3846153846154,7.984528655197777,0.0,0.1,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
124.2,11.102252023801297,125.2,8.346846229151675,6.329624080395167,17.86813735961914,0.15859007835388184,0.8278145695364238,7.297059911622021,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
706.0,654.0,1360.0,0.10927099930612665,0.1834377156921394,0.5756855010986328,0.0020761489868164062,0.03823529411764706,7.966406655561927,0.0,0.5,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
1360.0,0.0,1360.0,0.017730813277395147,0.06115396612053535,0.03392696380615273,0.0003368854522705078,27200.0,7.987408734104141,0.0,0.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
136.75,19.02859690045485,144.0,9.369536450034694,4.367842981948044,15.182542800903324,0.17802119255065918,0.9790159189580319,7.548436340037816,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
125.0,0.0,125.0,10.131371648688065,3.3180966945558192,15.626931190490723,0.19249606132507324,1.0,7.440014091295509,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1033.0,566.3806140750229,1360.0,40.48762823406019,71.73607924131059,211.9987964630127,0.7692649364471436,78.46153846153847,7.98208513591996,0.0,0.25,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
902.2,623.8762377266825,1360.0,0.6591646294844778,1.2222420131560892,2.97343730926514,0.012524127960205078,48.57142857142857,7.977078404317561,0.0,0.35,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
1061.15,522.7413581303855,1360.0,15.750219947413393,37.489487701836616,60.75024604797379,0.2992541790008545,24.787363304981774,7.984065069418886,0.0,0.15,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
138.9,4.581484475582124,143.0,9.514005560623971,8.809116476193683,21.107196807861328,0.18076610565185547,0.9426573426573427,7.57349185360464,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
1360.0,0.0,1360.0,0.082053636249743,0.09474050296352952,0.1401185989379888,0.0015590190887451172,27200.0,7.988716446947215,0.0,0.0,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
125.0,0.0,125.0,10.178315012078537,3.5291612164287818,15.449142456054688,0.1933879852294922,1.0,7.431375285592235,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
117.35,35.94478404442013,143.0,5.840000353361431,4.164689361292169,11.565923690795902,0.11096000671386719,0.9269293924466339,7.4384389761461795,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
902.2,623.8762377266825,1360.0,13.764895890888415,44.31061745164478,53.65800857543968,0.2615330219268799,48.57142857142857,7.974684997490291,0.0,0.35,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
649.6,642.7184764731757,1360.0,0.30890264009174545,0.6918762188256258,1.593160629272463,0.005869150161743164,40.64102564102564,7.950804063683345,0.0,0.55,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
902.2,623.8762377266825,1360.0,0.25458084909539475,0.3914102917716304,0.8052587509155287,0.0048370361328125,0.020588235294117647,7.976611410098309,0.0,0.35,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
548.55,566.8592836851135,1340.0,46.97588870399877,78.86567037358826,149.41875934600856,0.8925418853759766,24.93617021276596,7.92747313259395,0.0,0.55,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
1098.4,523.2,1360.0,14.476412221005088,26.718195005189397,71.27926349639895,0.2750518321990967,0.009558823529411765,7.984977579382109,0.0,0.2,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
72.1,20.30492551082126,96.1,95.68194339149876,103.22711408029443,199.87392425537143,1.8179569244384766,0.8630490956072352,6.242277275861575,0.0,1.0,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
712.8,647.5314355303533,1360.0,48.84189053585655,91.31334535939794,231.02076053619385,0.9279959201812744,20.73170731707317,7.964812955463533,0.0,0.5,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
80.0,0.0,80.0,0.12757903651187294,0.2529256757766169,0.5000114440917978,0.002424001693725586,1600.0,5.6110561345378525,0.0,1.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
902.2,623.8762377266825,1360.0,0.7227847450657895,1.3656475902613359,2.6401758193969775,0.01373291015625,48.57142857142857,7.974133246647631,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
125.0,0.0,125.0,10.313046605963455,8.252536988561147,20.578384399414062,0.19594788551330566,1.2222222222222223,7.420180694285431,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
125.65,94.95381772209056,199.10000000000014,59.91499047530325,67.51047518988956,170.00019550323486,1.1383848190307617,1.1423699914748509,7.176773223392811,0.0,0.9,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
1098.4,523.2,1360.0,0.08248028002287212,0.17929036222233447,0.5002498626708987,0.0015671253204345703,104.61538461538461,7.983087609694389,0.0,0.2,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
1360.0,0.0,1360.0,0.1350076575028269,0.11871952140137434,0.41613578796386724,0.002565145492553711,27200.0,7.985854146694127,0.0,0.0,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
496.85,500.8157620323066,1340.0,58.51268768310547,97.1444097337411,213.94400596618675,1.111741065979004,23.967336683417084,7.910157131757496,0.0,0.5,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
967.6,599.4009009002239,1360.0,0.12047667252390008,0.14372433100313853,0.3874778747558597,0.0022890567779541016,61.02564102564103,7.976045816788038,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
125.0,0.0,125.0,10.5092023548327,7.118994835709525,18.821740150451664,0.1996748447418213,1.2222222222222223,7.442731960536156,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
149.95,84.09784479997094,145.3,13.838793102063631,7.482365462238906,20.482277870178223,0.262937068939209,3.3089080459770117,7.599489328349557,0.0,0.95,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
133.7,24.308640439152494,144.0,8.562163302772923,5.480418784964382,16.951608657836914,0.16268110275268555,0.994034302759135,7.552921665758978,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
125.75,23.742103950576915,144.1,8.787155151367188,6.170938634698466,20.630764961242676,0.16695594787597656,1.0168404170008019,7.532224104917744,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
1229.2,392.40000000000003,1360.0,0.013476923892372534,0.03424697734936408,0.05230903625488297,0.0002560615539550781,235.3846153846154,7.983161774730475,0.0,0.1,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
138.35,20.276279244476783,144.0,10.522641633686266,3.555681106866018,17.4938440322876,0.19993019104003906,1.14996114996115,7.5837759346647395,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
